"","x","yobs","lt","lw","n"
"13804",-4.5,1.65449301083528,5,3.5,28
"13805",-4.3,1.44544757826683,5,3.5,28
"13806",-4.1,1.62012036721386,5,3.5,28
"13807",-3.5,1.44965231934216,5,3.5,28
"13808",-2.3,1.23470761254231,5,3.5,28
"13809",-2.1,1.4484964452717,5,3.5,28
"13810",-1.7,1.46288923599084,5,3.5,28
"13811",-1.3,1.37631019297043,5,3.5,28
"13812",-1,1.29657712148427,5,3.5,28
"13813",-0.6,1.59243437362828,5,3.5,28
"13814",-0.5,1.49881921516937,5,3.5,28
"13815",-0.3,1.32698413896347,5,3.5,28
"13816",-0.199999999999999,1.43886279804084,5,3.5,28
"13817",0,1.31643040688981,5,3.5,28
"13818",0.4,1.5481079702065,5,3.5,28
"13819",1.3,1.74951471585567,5,3.5,28
"13820",1.5,1.63804635427656,5,3.5,28
"13821",1.7,1.72635007340697,5,3.5,28
"13822",1.8,1.73756503819166,5,3.5,28
"13823",2,1.72358401958094,5,3.5,28
"13824",2.3,1.67035066416495,5,3.5,28
"13825",2.7,1.77579723660369,5,3.5,28
"13826",3.1,1.78777514862349,5,3.5,28
"13827",3.4,1.75325314384639,5,3.5,28
"13828",3.8,1.82049943738502,5,3.5,28
"13829",4.5,1.59069316455388,5,3.5,28
"13830",4.6,1.71912316023256,5,3.5,28
"13831",-4.3,-0.952896492447207,5,3.5,30
"13832",-3.3,-0.749169221514148,5,3.5,30
"13833",-2.9,-0.756021181905379,5,3.5,30
"13834",-2.8,-0.61578406737137,5,3.5,30
"13835",-2.4,-0.786043461130893,5,3.5,30
"13836",-2.1,-0.582423959765723,5,3.5,30
"13837",-1.8,-0.5877705373327,5,3.5,30
"13838",-1.6,-0.723988906323465,5,3.5,30
"13839",-0.8,-0.419371116400481,5,3.5,30
"13840",-0.5,-0.295477439167594,5,3.5,30
"13841",-0.0999999999999996,-0.380190460416995,5,3.5,30
"13842",0.100000000000001,-0.0271445042872593,5,3.5,30
"13843",0.2,-0.279567470681177,5,3.5,30
"13844",0.300000000000001,-0.172471712496213,5,3.5,30
"13845",0.9,-0.0775023316141477,5,3.5,30
"13846",1.4,0.105628621172889,5,3.5,30
"13847",1.5,0.0861591838427174,5,3.5,30
"13848",2.1,0.211178912513547,5,3.5,30
"13849",2.5,0.241485003355676,5,3.5,30
"13850",2.9,0.34588910913295,5,3.5,30
"13851",3,0.391480352177402,5,3.5,30
"13852",3.2,0.440503410390523,5,3.5,30
"13853",3.4,0.42759573307892,5,3.5,30
"13854",3.6,0.320409824855969,5,3.5,30
"13855",4,0.479193845695051,5,3.5,30
"13856",4.3,0.493875255884727,5,3.5,30
"13857",4.5,0.496928087493146,5,3.5,30
"13858",4.6,0.5527303363847,5,3.5,30
"13859",4.8,0.519410108459426,5,3.5,30
"13860",4.9,0.560591253469456,5,3.5,30
"13861",-5,1.23885739885585,0.5,4,10
"13862",-3.8,1.15933798194798,0.5,4,10
"13863",-3.5,0.660206032806039,0.5,4,10
"13864",-2.8,-2.00896997113523,0.5,4,10
"13865",-0.6,-0.0983848383086379,0.5,4,10
"13866",0.100000000000001,-0.912470992667421,0.5,4,10
"13867",0.800000000000001,0.815032152208648,0.5,4,10
"13868",2.3,1.10938132146822,0.5,4,10
"13869",2.4,0.97294398497808,0.5,4,10
"13870",4.5,0.901083125818817,0.5,4,10
"13871",-4.7,-0.795676819996409,0.5,4,12
"13872",-4.1,1.28038260553006,0.5,4,12
"13873",-3.5,0.605546509633935,0.5,4,12
"13874",-3.1,-1.02430495345071,0.5,4,12
"13875",-2.4,-2.35528472686488,0.5,4,12
"13876",-2.2,-2.47526288124672,0.5,4,12
"13877",0,-0.341031642437419,0.5,4,12
"13878",0.600000000000001,0.448881400341116,0.5,4,12
"13879",0.800000000000001,0.866063483218313,0.5,4,12
"13880",2.5,0.796156905493041,0.5,4,12
"13881",4.6,0.368216023882387,0.5,4,12
"13882",4.9,0.230269527405433,0.5,4,12
"13883",-4.7,-0.324388025396928,0.5,4,14
"13884",-3.9,1.15356312191376,0.5,4,14
"13885",-3.6,1.05416059675904,0.5,4,14
"13886",-2.5,0.046366892404487,0.5,4,14
"13887",-1.5,0.606850934056041,0.5,4,14
"13888",-0.7,-0.636475286462696,0.5,4,14
"13889",-0.3,0.716446331476848,0.5,4,14
"13890",0.800000000000001,2.19224580175285,0.5,4,14
"13891",1.7,0.473131401202274,0.5,4,14
"13892",2,0.373033915607349,0.5,4,14
"13893",3.5,0.0569561042913168,0.5,4,14
"13894",3.6,0.31600770730948,0.5,4,14
"13895",4.3,-0.066323868539486,0.5,4,14
"13896",4.4,-0.00319775559883517,0.5,4,14
"13897",-5,0.505797190474737,0.5,4,16
"13898",-4.5,1.51458852062556,0.5,4,16
"13899",-4.4,1.77661886889214,0.5,4,16
"13900",-2.2,-0.716649745003797,0.5,4,16
"13901",-1.8,-0.0316213250502485,0.5,4,16
"13902",-1.2,1.61881723338583,0.5,4,16
"13903",-0.899999999999999,1.31622988869948,0.5,4,16
"13904",1,-0.243769205234231,0.5,4,16
"13905",1.3,-0.745157672567498,0.5,4,16
"13906",1.5,-0.548101285661484,0.5,4,16
"13907",1.6,-0.320847886294419,0.5,4,16
"13908",1.8,0.26399153691799,0.5,4,16
"13909",2.6,0.104365907980934,0.5,4,16
"13910",4.1,-0.181802908191812,0.5,4,16
"13911",4.7,-0.0620089461000907,0.5,4,16
"13912",4.8,-0.284094689983778,0.5,4,16
"13913",-4.4,-0.617472586086293,0.5,4,18
"13914",-3.1,0.100050100005983,0.5,4,18
"13915",-3,0.348092012029224,0.5,4,18
"13916",-1.5,1.77030143597449,0.5,4,18
"13917",-1.3,0.981140939317146,0.5,4,18
"13918",-0.3,-0.18117054289798,0.5,4,18
"13919",0.300000000000001,-0.21873243278264,0.5,4,18
"13920",1.1,0.296948104314333,0.5,4,18
"13921",1.2,0.198602994593127,0.5,4,18
"13922",1.5,0.0299989710070216,0.5,4,18
"13923",1.6,0.0924547536005567,0.5,4,18
"13924",3,-0.517778311112304,0.5,4,18
"13925",3.3,-1.41472844614736,0.5,4,18
"13926",3.9,-1.48675115540985,0.5,4,18
"13927",4,-0.703731906476604,0.5,4,18
"13928",4.4,1.59997457841591,0.5,4,18
"13929",4.6,2.05222032478037,0.5,4,18
"13930",4.9,1.04969854204549,0.5,4,18
"13931",-5,-0.299927179022891,0.5,4,20
"13932",-4.5,-0.320540608315052,0.5,4,20
"13933",-4.3,0.172058030767759,0.5,4,20
"13934",-3.1,1.54575439655107,0.5,4,20
"13935",-2.6,0.373923954842637,0.5,4,20
"13936",-1.4,0.158073665746437,0.5,4,20
"13937",-0.5,-0.444038251109937,0.5,4,20
"13938",-0.399999999999999,-0.295998429134955,0.5,4,20
"13939",-0.3,-0.229030854421248,0.5,4,20
"13940",-0.199999999999999,0.0971384574588391,0.5,4,20
"13941",-0.0999999999999996,0.171542357782035,0.5,4,20
"13942",0.100000000000001,-0.0550382910167732,0.5,4,20
"13943",0.300000000000001,-0.0792245788827332,0.5,4,20
"13944",0.800000000000001,-0.556354601619083,0.5,4,20
"13945",0.9,-0.726913697783971,0.5,4,20
"13946",1.6,-2.02557097736145,0.5,4,20
"13947",2.1,-1.7400166229162,0.5,4,20
"13948",3.6,-0.564184849939831,0.5,4,20
"13949",4,-0.968384076727354,0.5,4,20
"13950",4.7,-0.32534026165775,0.5,4,20
"13951",-4.4,1.11129998369124,0.5,4,22
"13952",-4.3,1.41180897412893,0.5,4,22
"13953",-3.2,-0.968684471427576,0.5,4,22
"13954",-2.8,-1.4193027846753,0.5,4,22
"13955",-2.2,-1.08567339807952,0.5,4,22
"13956",-2.1,-0.915631567174913,0.5,4,22
"13957",-1.5,-0.278392962168069,0.5,4,22
"13958",-1.4,-0.301294046433582,0.5,4,22
"13959",-1.1,-0.474975885569058,0.5,4,22
"13960",-0.399999999999999,-1.10156895057023,0.5,4,22
"13961",-0.3,-0.912199666624184,0.5,4,22
"13962",0.7,0.0176642261320773,0.5,4,22
"13963",0.800000000000001,0.10007792822595,0.5,4,22
"13964",1,0.404973255774537,0.5,4,22
"13965",1.1,0.384987663201326,0.5,4,22
"13966",1.5,0.520912083577248,0.5,4,22
"13967",1.6,0.650156317239187,0.5,4,22
"13968",1.8,0.776916441288992,0.5,4,22
"13969",2.8,1.36252766547311,0.5,4,22
"13970",4.6,1.54720702825014,0.5,4,22
"13971",4.7,1.06031773097234,0.5,4,22
"13972",5,0.660844176940599,0.5,4,22
"13973",-4.8,-0.418937207034698,0.5,4,24
"13974",-4,0.807104929923046,0.5,4,24
"13975",-3.9,0.994181351178745,0.5,4,24
"13976",-3.7,1.09006739322327,0.5,4,24
"13977",-3.6,0.615275561930635,0.5,4,24
"13978",-2.6,-1.32456747648413,0.5,4,24
"13979",-2.5,-0.903910632960583,0.5,4,24
"13980",-2.4,-0.654294342428297,0.5,4,24
"13981",-2,-0.519986377206902,0.5,4,24
"13982",-1.5,-1.27741958597896,0.5,4,24
"13983",-1.1,-0.725558411574657,0.5,4,24
"13984",-1,-0.405108402670069,0.5,4,24
"13985",-0.8,-0.165678741893137,0.5,4,24
"13986",-0.5,-0.634751443279354,0.5,4,24
"13987",1.2,0.282356263506439,0.5,4,24
"13988",1.4,0.106609082154444,0.5,4,24
"13989",1.8,0.0616058726461475,0.5,4,24
"13990",1.9,0.154976308520399,0.5,4,24
"13991",2.1,0.412049411211129,0.5,4,24
"13992",2.5,-0.179540454450089,0.5,4,24
"13993",3.2,0.0151758871180128,0.5,4,24
"13994",3.6,0.425309796493974,0.5,4,24
"13995",4.5,-0.325812504004357,0.5,4,24
"13996",4.8,0.85702232202769,0.5,4,24
"13997",-4.6,-1.36858626261626,0.5,4,26
"13998",-4.5,-1.31731396353117,0.5,4,26
"13999",-4,-0.529741934762407,0.5,4,26
"14000",-3.7,-0.0737885756373476,0.5,4,26
"14001",-3.5,0.362810768204957,0.5,4,26
"14002",-3.4,0.505707075242259,0.5,4,26
"14003",-3.1,1.26274105008298,0.5,4,26
"14004",-3,1.30055553275016,0.5,4,26
"14005",-2.6,0.346648431683275,0.5,4,26
"14006",-2.1,-1.79802351544257,0.5,4,26
"14007",-1.4,-1.5140166817308,0.5,4,26
"14008",-0.899999999999999,-1.74702437740207,0.5,4,26
"14009",-0.8,-1.72519215716963,0.5,4,26
"14010",-0.5,-1.89724108143749,0.5,4,26
"14011",-0.0999999999999996,-1.93669299032332,0.5,4,26
"14012",0.9,-0.952304887918684,0.5,4,26
"14013",1.2,-1.23603137020557,0.5,4,26
"14014",2,-2.33886002032216,0.5,4,26
"14015",2.4,-2.01021722080204,0.5,4,26
"14016",2.7,-1.07440346908277,0.5,4,26
"14017",3.6,0.383383637399268,0.5,4,26
"14018",3.7,0.698103956707744,0.5,4,26
"14019",4,0.697257619414408,0.5,4,26
"14020",4.1,0.454287756153208,0.5,4,26
"14021",4.4,-0.222223615391504,0.5,4,26
"14022",4.8,-0.709530310385403,0.5,4,26
"14023",-5,-0.565087944152371,0.5,4,28
"14024",-4.8,-0.668444632635367,0.5,4,28
"14025",-4.7,-0.550342173596354,0.5,4,28
"14026",-4.3,0.35214805684563,0.5,4,28
"14027",-3.9,0.640775205881265,0.5,4,28
"14028",-3.7,0.169330075474182,0.5,4,28
"14029",-3.3,-1.59209728927455,0.5,4,28
"14030",-3.1,-2.15052132661237,0.5,4,28
"14031",-1,-0.161566231480527,0.5,4,28
"14032",-0.8,-0.138621386933608,0.5,4,28
"14033",-0.7,-0.0131414494434784,0.5,4,28
"14034",-0.399999999999999,-0.421597729028747,0.5,4,28
"14035",-0.199999999999999,-0.526882127769737,0.5,4,28
"14036",-0.0999999999999996,-0.63700758428341,0.5,4,28
"14037",0,-0.828438059876827,0.5,4,28
"14038",0.100000000000001,-0.88863451273121,0.5,4,28
"14039",0.7,-0.938438845873639,0.5,4,28
"14040",1.1,-0.681221640340675,0.5,4,28
"14041",1.2,-0.400906778767773,0.5,4,28
"14042",1.3,-0.339586964573669,0.5,4,28
"14043",1.4,0.0886681913025563,0.5,4,28
"14044",2.5,-1.14163690937427,0.5,4,28
"14045",2.7,-1.04777782527118,0.5,4,28
"14046",2.8,-0.828904300933787,0.5,4,28
"14047",3,-0.454950406404266,0.5,4,28
"14048",3.5,0.270168848785409,0.5,4,28
"14049",4.3,0.299978229151931,0.5,4,28
"14050",4.7,-0.247492680558047,0.5,4,28
"14051",-5,0.284741913916341,0.5,4,30
"14052",-4.8,0.335794463400971,0.5,4,30
"14053",-4.7,0.202087618539363,0.5,4,30
"14054",-4.3,0.723235318629957,0.5,4,30
"14055",-3.5,-0.0530198784652329,0.5,4,30
"14056",-2.9,0.911839717859496,0.5,4,30
"14057",-2.4,0.979340002025865,0.5,4,30
"14058",-1.8,0.280910049451017,0.5,4,30
"14059",-1.4,0.472432082843707,0.5,4,30
"14060",-1.1,0.183849776063377,0.5,4,30
"14061",-1,0.0887477374406488,0.5,4,30
"14062",-0.8,0.16762223581114,0.5,4,30
"14063",-0.5,0.336672380882837,0.5,4,30
"14064",-0.399999999999999,0.275587911963697,0.5,4,30
"14065",-0.0999999999999996,0.677481912695085,0.5,4,30
"14066",0,1.00323370440964,0.5,4,30
"14067",0.4,0.752674594992559,0.5,4,30
"14068",0.9,-0.701864642770302,0.5,4,30
"14069",1.2,-1.73070006170774,0.5,4,30
"14070",1.3,-2.14148033087475,0.5,4,30
"14071",1.4,-2.25813650397985,0.5,4,30
"14072",1.7,-3.24976736358072,0.5,4,30
"14073",2,-2.82793692128106,0.5,4,30
"14074",2.4,-2.09204614193597,0.5,4,30
"14075",3.4,-0.673434677498881,0.5,4,30
"14076",3.5,-0.404377035311096,0.5,4,30
"14077",3.6,-0.167539576930862,0.5,4,30
"14078",4.1,0.479710466393254,0.5,4,30
"14079",4.5,-0.497305916971111,0.5,4,30
"14080",4.9,-1.16170958788903,0.5,4,30
"14081",-4,-0.497954807110295,1,4,10
"14082",-3.7,-0.307382219518042,1,4,10
"14083",-2.2,-1.93238418645489,1,4,10
"14084",-0.7,-0.680625471888771,1,4,10
"14085",-0.5,-0.62192474585291,1,4,10
"14086",-0.399999999999999,-0.278578225915646,1,4,10
"14087",0.2,0.0853663042882509,1,4,10
"14088",2.6,1.37575932144914,1,4,10
"14089",3.9,0.821465485147522,1,4,10
"14090",4.6,0.416412265811093,1,4,10
"14091",-4.6,0.000157307276346164,1,4,12
"14092",-4.4,-0.204042525422494,1,4,12
"14093",-3.2,-1.40740054562693,1,4,12
"14094",-0.8,1.71899513986115,1,4,12
"14095",-0.7,1.63889518087044,1,4,12
"14096",-0.3,1.45150965951372,1,4,12
"14097",0.5,0.778736815502626,1,4,12
"14098",1.1,0.499878964006306,1,4,12
"14099",1.2,0.446185885176788,1,4,12
"14100",2.1,-0.575345175287263,1,4,12
"14101",3.4,-1.29211204221978,1,4,12
"14102",4,-0.939281342139572,1,4,12
"14103",-2.5,-1.25315878901083,1,4,14
"14104",-2,-1.71698368348892,1,4,14
"14105",-1.2,-1.56677030868556,1,4,14
"14106",-1,-1.02589207535798,1,4,14
"14107",-0.399999999999999,-0.0202044314478342,1,4,14
"14108",0.300000000000001,0.899130570537267,1,4,14
"14109",1.2,2.19777152554803,1,4,14
"14110",1.5,2.4586433712041,1,4,14
"14111",2.5,1.16667092994157,1,4,14
"14112",2.8,0.575348416209916,1,4,14
"14113",3,0.0775467455431463,1,4,14
"14114",3.2,-0.18002817815168,1,4,14
"14115",3.9,-0.629131966483846,1,4,14
"14116",4.5,-0.42004062103864,1,4,14
"14117",-4.9,-1.27886616640252,1,4,16
"14118",-4.4,-0.918979773702477,1,4,16
"14119",-3.9,0.0250750105154566,1,4,16
"14120",-3.8,0.410473829219372,1,4,16
"14121",-3.6,0.685117715956652,1,4,16
"14122",-2.2,0.432806926002294,1,4,16
"14123",-1.6,0.0636917218687535,1,4,16
"14124",-1.5,0.0334498911326883,1,4,16
"14125",-0.6,-0.293908198760292,1,4,16
"14126",-0.3,-0.653875475470739,1,4,16
"14127",0,-0.931086007552682,1,4,16
"14128",0.7,-0.931819343685335,1,4,16
"14129",0.800000000000001,-1.05267374883902,1,4,16
"14130",1.1,-1.23466485336687,1,4,16
"14131",2.3,-1.49885847840598,1,4,16
"14132",5,2.21333322744059,1,4,16
"14133",-4.8,1.78022429286289,1,4,18
"14134",-4.5,1.69524012442217,1,4,18
"14135",-2.9,-1.56414969994575,1,4,18
"14136",-2.7,-1.89447403191845,1,4,18
"14137",-2.4,-1.76514017720897,1,4,18
"14138",-2.2,-1.75704035405059,1,4,18
"14139",-1.7,-1.0994855204312,1,4,18
"14140",-1.5,-0.888388248328991,1,4,18
"14141",-1.4,-0.954939863098456,1,4,18
"14142",-1.1,-0.602046541195414,1,4,18
"14143",0.5,-1.11374135310716,1,4,18
"14144",1,-0.176211061758909,1,4,18
"14145",1.2,0.133102784464492,1,4,18
"14146",2.3,0.530454323111647,1,4,18
"14147",2.4,0.410020462587299,1,4,18
"14148",2.6,0.367038795762764,1,4,18
"14149",4.4,-0.527410065871347,1,4,18
"14150",4.9,-0.0206118224096512,1,4,18
"14151",-4.4,-2.81009500128076,1,4,20
"14152",-3.6,-1.51083145344843,1,4,20
"14153",-3.1,-1.13162133069048,1,4,20
"14154",-2.9,-1.03874251891317,1,4,20
"14155",-2.8,-1.01651998089837,1,4,20
"14156",-2,-0.285246665296844,1,4,20
"14157",-1.7,-0.0890876204989601,1,4,20
"14158",-0.3,-0.128759657170544,1,4,20
"14159",-0.199999999999999,-0.415697549557177,1,4,20
"14160",-0.0999999999999996,-0.574275330102563,1,4,20
"14161",0.100000000000001,-0.689088546573865,1,4,20
"14162",0.300000000000001,-0.530570451029542,1,4,20
"14163",0.600000000000001,-0.514926709571382,1,4,20
"14164",0.7,-0.318736545383556,1,4,20
"14165",0.9,-0.304281290659407,1,4,20
"14166",1.2,-0.473928743969668,1,4,20
"14167",1.3,-0.146673443228087,1,4,20
"14168",1.4,-0.381270838883673,1,4,20
"14169",2.3,-0.241944976263524,1,4,20
"14170",4.4,0.515780155661844,1,4,20
"14171",-5,-0.419228467297085,1,4,22
"14172",-4.9,-0.857212784778371,1,4,22
"14173",-4.7,-1.19533011188274,1,4,22
"14174",-3.3,-2.19252524420106,1,4,22
"14175",-2.8,-0.686455193106267,1,4,22
"14176",-2.4,0.32638768267599,1,4,22
"14177",-2.2,0.785340330985848,1,4,22
"14178",-1.9,1.05945716030957,1,4,22
"14179",-1.7,0.804542923468288,1,4,22
"14180",-1.3,0.937149784696434,1,4,22
"14181",-1,0.85606096141691,1,4,22
"14182",-0.0999999999999996,0.767780272458241,1,4,22
"14183",0.2,0.707138535822837,1,4,22
"14184",0.4,0.42688918963031,1,4,22
"14185",1.3,-0.238285848284155,1,4,22
"14186",1.4,-0.492501593143485,1,4,22
"14187",2.5,-0.959057726997895,1,4,22
"14188",3,-1.5248320284787,1,4,22
"14189",3.7,-1.58888842113984,1,4,22
"14190",4,-1.00462707216513,1,4,22
"14191",4.1,-1.00085134682728,1,4,22
"14192",4.5,-0.285238637339728,1,4,22
"14193",-4.9,-0.253066646368509,1,4,24
"14194",-4.8,-0.397211864167332,1,4,24
"14195",-4.4,-0.0261794866206558,1,4,24
"14196",-3.7,0.62622789414002,1,4,24
"14197",-3.2,0.93799046397445,1,4,24
"14198",-2.5,0.115748415650435,1,4,24
"14199",-1.5,-1.03421319838708,1,4,24
"14200",-1.4,-1.20691126339533,1,4,24
"14201",-0.5,-1.16188888309274,1,4,24
"14202",0.600000000000001,-1.05674852686269,1,4,24
"14203",1.1,-0.887995848978181,1,4,24
"14204",1.3,-0.923466000283877,1,4,24
"14205",1.4,-1.02581910338943,1,4,24
"14206",1.5,-0.810947909296019,1,4,24
"14207",2.2,-0.679405244455208,1,4,24
"14208",2.4,-0.400379680720971,1,4,24
"14209",2.8,-0.109698404891804,1,4,24
"14210",2.9,0.0266773002451744,1,4,24
"14211",3.6,0.57864676297826,1,4,24
"14212",3.7,0.585099333245857,1,4,24
"14213",4,0.804179337693889,1,4,24
"14214",4.2,0.691177801429999,1,4,24
"14215",4.4,0.790951125052721,1,4,24
"14216",4.8,0.447377518098633,1,4,24
"14217",-4.5,-0.301133860320976,1,4,26
"14218",-4.2,-0.372645754558275,1,4,26
"14219",-4,-0.432046795028133,1,4,26
"14220",-3.8,-0.414110586375286,1,4,26
"14221",-3.7,-0.732185744432428,1,4,26
"14222",-3.6,-0.421805093222889,1,4,26
"14223",-3.4,-0.756366999607162,1,4,26
"14224",-3.3,-0.750894167161908,1,4,26
"14225",-3.1,-0.774926150092997,1,4,26
"14226",-2.7,-1.18023277867784,1,4,26
"14227",-1.9,-1.68274506794077,1,4,26
"14228",-1.7,-1.75520765986433,1,4,26
"14229",-0.6,-0.919640340442653,1,4,26
"14230",-0.5,-0.922290444523503,1,4,26
"14231",1.7,0.179384374267701,1,4,26
"14232",2,0.0386464740626823,1,4,26
"14233",2.5,0.0964390653374994,1,4,26
"14234",2.6,0.0819588352890162,1,4,26
"14235",2.7,0.167747020190091,1,4,26
"14236",3.3,-0.220695142667006,1,4,26
"14237",3.5,-0.595594010261668,1,4,26
"14238",3.6,-0.746613096633986,1,4,26
"14239",4.1,-1.29018607122781,1,4,26
"14240",4.4,-1.57460051681701,1,4,26
"14241",4.7,-1.46521838468647,1,4,26
"14242",4.9,-1.08306352082181,1,4,26
"14243",-4.8,1.25553902411514,1,4,28
"14244",-4.3,1.10670911793722,1,4,28
"14245",-4,0.974878185892903,1,4,28
"14246",-3.5,0.397880308839129,1,4,28
"14247",-3.2,0.0914851193561921,1,4,28
"14248",-2.8,-0.17472956194419,1,4,28
"14249",-2.7,-0.336212649865932,1,4,28
"14250",-1.9,-0.954548062833188,1,4,28
"14251",-1.8,-0.869314162641598,1,4,28
"14252",-1.7,-0.807145481074452,1,4,28
"14253",-0.899999999999999,-0.24885998798108,1,4,28
"14254",-0.8,-0.0332588868137856,1,4,28
"14255",-0.7,0.073179730240784,1,4,28
"14256",-0.5,0.271188392273653,1,4,28
"14257",-0.3,0.510476082305503,1,4,28
"14258",0.600000000000001,0.678542229710613,1,4,28
"14259",1.5,0.0534692687901683,1,4,28
"14260",2.1,0.598766303724671,1,4,28
"14261",2.4,0.693012348929647,1,4,28
"14262",2.7,0.760129150364235,1,4,28
"14263",3,0.315692414048362,1,4,28
"14264",3.4,-0.0254871563029898,1,4,28
"14265",3.7,-0.732800251546468,1,4,28
"14266",4,-0.879296099503429,1,4,28
"14267",4.2,-0.821312876691289,1,4,28
"14268",4.3,-0.820781792466093,1,4,28
"14269",4.5,-1.05443596900897,1,4,28
"14270",4.6,-0.754929956838411,1,4,28
"14271",-4.5,0.0733780339957254,1,4,30
"14272",-4.2,-0.279481699468765,1,4,30
"14273",-4.1,-0.464937565065054,1,4,30
"14274",-4,-0.456484758961206,1,4,30
"14275",-3.9,-0.531709981955275,1,4,30
"14276",-3.3,-0.89260927720253,1,4,30
"14277",-3.1,-0.751947786507989,1,4,30
"14278",-2.5,0.739578697500041,1,4,30
"14279",-2.4,1.02616344366108,1,4,30
"14280",-0.8,2.28488391433139,1,4,30
"14281",-0.0999999999999996,1.72488635554844,1,4,30
"14282",0.2,1.47350003007922,1,4,30
"14283",0.5,1.3525955777003,1,4,30
"14284",0.600000000000001,1.38721744682702,1,4,30
"14285",1.2,1.03269757915807,1,4,30
"14286",1.4,1.06022435881249,1,4,30
"14287",1.6,0.775387476170363,1,4,30
"14288",1.8,0.707030683000392,1,4,30
"14289",2,0.600371389275431,1,4,30
"14290",2.1,0.451091046521446,1,4,30
"14291",2.7,0.267020779472628,1,4,30
"14292",3.4,0.394372460542178,1,4,30
"14293",3.5,0.223524944084526,1,4,30
"14294",3.6,0.371456616602061,1,4,30
"14295",3.8,0.571864898728547,1,4,30
"14296",3.9,0.591125477392034,1,4,30
"14297",4.3,0.920457482693161,1,4,30
"14298",4.4,0.982835257368932,1,4,30
"14299",4.8,2.0295725905396,1,4,30
"14300",5,1.94717196959679,1,4,30
"14301",-4.7,-0.345279686211044,1.5,4,10
"14302",-4.6,-0.207588837348171,1.5,4,10
"14303",-3.8,0.0425373388628719,1.5,4,10
"14304",-1.5,1.61121730921468,1.5,4,10
"14305",-0.899999999999999,1.56196952044995,1.5,4,10
"14306",-0.7,1.45413223678674,1.5,4,10
"14307",1,1.19292188625511,1.5,4,10
"14308",2.2,0.225347543313255,1.5,4,10
"14309",2.7,-0.369694548111316,1.5,4,10
"14310",4.4,-0.0227957475926442,1.5,4,10
"14311",-4.2,-1.28156511560252,1.5,4,12
"14312",-2.8,-0.866187200173228,1.5,4,12
"14313",-2.7,-1.10938271002749,1.5,4,12
"14314",-2.4,-0.940393880671685,1.5,4,12
"14315",-2.3,-0.56265864218384,1.5,4,12
"14316",-0.899999999999999,-0.164597828821907,1.5,4,12
"14317",0,0.0674138542228837,1.5,4,12
"14318",0.600000000000001,0.0475122898236199,1.5,4,12
"14319",2.6,-1.60201445007636,1.5,4,12
"14320",3.2,-1.12945950843155,1.5,4,12
"14321",3.8,-0.413804177640214,1.5,4,12
"14322",4.6,0.610166188985958,1.5,4,12
"14323",-4,1.85179641320812,1.5,4,14
"14324",-3.9,1.801202037907,1.5,4,14
"14325",-3.8,1.61163073570455,1.5,4,14
"14326",-3.4,1.32728161423368,1.5,4,14
"14327",-0.399999999999999,-0.954609176831354,1.5,4,14
"14328",-0.0999999999999996,-1.107015719063,1.5,4,14
"14329",0.100000000000001,-0.986494322536064,1.5,4,14
"14330",0.7,-0.975009057832506,1.5,4,14
"14331",0.800000000000001,-1.11803935524582,1.5,4,14
"14332",1.5,-1.20783203829838,1.5,4,14
"14333",1.7,-1.31377838419667,1.5,4,14
"14334",3,-0.697290086790035,1.5,4,14
"14335",3.2,-0.56031068664363,1.5,4,14
"14336",3.8,0.394580037177533,1.5,4,14
"14337",-4.5,0.412747077382441,1.5,4,16
"14338",-4.1,0.540529341001223,1.5,4,16
"14339",-3.6,0.299481415240443,1.5,4,16
"14340",-2.9,-0.139877084846012,1.5,4,16
"14341",-2.5,-0.57194091037166,1.5,4,16
"14342",-2.4,-0.708000829684698,1.5,4,16
"14343",-1.6,-0.972468150743997,1.5,4,16
"14344",-0.899999999999999,-0.962778225224692,1.5,4,16
"14345",-0.5,-0.718267767120507,1.5,4,16
"14346",1.1,-0.0293446584426625,1.5,4,16
"14347",1.4,-0.0150507113964398,1.5,4,16
"14348",1.5,-0.173347254710815,1.5,4,16
"14349",2.6,-0.202034961353773,1.5,4,16
"14350",2.9,-0.0700708475690096,1.5,4,16
"14351",4,-0.30581759947897,1.5,4,16
"14352",4.9,-0.34067891411398,1.5,4,16
"14353",-5,0.690937377360108,1.5,4,18
"14354",-4.9,0.686236940200562,1.5,4,18
"14355",-4.5,0.382716643836916,1.5,4,18
"14356",-4.2,0.369883257206181,1.5,4,18
"14357",-4,0.109960998039276,1.5,4,18
"14358",-3.3,0.573750432042999,1.5,4,18
"14359",-1.9,1.29771603811506,1.5,4,18
"14360",-1.3,1.25629868144103,1.5,4,18
"14361",-1.2,0.990885845196463,1.5,4,18
"14362",-1,0.842941892045156,1.5,4,18
"14363",-0.6,0.254550928099775,1.5,4,18
"14364",-0.5,0.490722742840156,1.5,4,18
"14365",0.4,-0.181880829446157,1.5,4,18
"14366",1.7,0.104994595831563,1.5,4,18
"14367",2.5,-0.433263626024622,1.5,4,18
"14368",2.7,-0.305261937228555,1.5,4,18
"14369",3.7,-0.561245561933319,1.5,4,18
"14370",4.7,-0.589452612178076,1.5,4,18
"14371",-5,0.388385540796376,1.5,4,20
"14372",-4.3,0.91117575797625,1.5,4,20
"14373",-3.9,0.998913444987629,1.5,4,20
"14374",-3.4,0.762464795959581,1.5,4,20
